project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
Charge Controller Firmware,Firmware for LibreSolar MPPT/PWM charge controllers.,LibreSolar,https://github.com/LibreSolar/charge-controller-firmware.git,github,,Photovoltaics and Solar Energy,"2022/03/21, 14:10:45",104,0,24,true,C++,Libre Solar Project,LibreSolar,"C++,C,CMake,Python,Batchfile,Shell",https://libre.solar/charge-controller-firmware/,"2016/08/02, 12:03:35",2216,Apache-2.0,29,498,"2022/04/01, 16:42:54",10,79,120,4,147,1,1.3,0.1132075471698113,"2021/04/14, 11:02:11",v21.0,0,10,false,,true,true,,,https://github.com/LibreSolar,https://libre.solar,"Hamburg, Germany",,,https://avatars.githubusercontent.com/u/17674115?v=4,,,
pvoutput,Python code for downloading PV data from PVOutput.org.,openclimatefix,https://github.com/openclimatefix/pvoutput.git,github,"pvoutput,python,python-library,solar,nowcasting",Photovoltaics and Solar Energy,"2022/08/15, 10:04:29",24,1,6,true,Python,Open Climate Fix,openclimatefix,Python,,"2019/07/16, 16:51:03",1137,Apache-2.0,211,318,"2022/08/15, 10:03:29",27,45,82,56,12,2,0.2,0.651063829787234,"2022/08/15, 10:05:19",v0.1.21,0,10,false,,false,false,openclimatefix/PVConsumer,,https://github.com/openclimatefix,openclimatefix.org,London,,,https://avatars.githubusercontent.com/u/48357542?v=4,,,
predict_pv_yield,Use machine learning to map satellite imagery of clouds to solar PV yield.,openclimatefix,https://github.com/openclimatefix/predict_pv_yield.git,github,nowcasting,Photovoltaics and Solar Energy,"2022/04/07, 10:59:27",42,0,28,true,Jupyter Notebook,Open Climate Fix,openclimatefix,"Jupyter Notebook,Python",,"2020/09/30, 16:46:56",695,MIT,234,379,"2022/07/15, 08:40:29",43,20,52,36,43,2,0.1,0.3641791044776119,,,1,3,false,,false,false,,,https://github.com/openclimatefix,openclimatefix.org,London,,,https://avatars.githubusercontent.com/u/48357542?v=4,,,
solar-panel-detection,"Using a combination of AI (machine vision), open data and short-term forecasting, the project aims to determine the amount of solar electricity being put into the UK grid at a given time (i.e., ""right now"", or ""nowcasting"")",alan-turing-institute,https://github.com/alan-turing-institute/solar-panel-detection.git,github,"hut23,hut23-425",Photovoltaics and Solar Energy,"2020/04/22, 08:13:06",17,0,4,false,Jupyter Notebook,The Alan Turing Institute,alan-turing-institute,"Jupyter Notebook,TSQL,Python,Makefile",,"2019/11/13, 11:23:12",1018,MIT,0,341,"2020/04/22, 08:13:07",7,30,55,0,857,1,0.4,0.33333333333333337,,,0,3,false,,false,false,,,https://github.com/alan-turing-institute,https://turing.ac.uk,,,,https://avatars.githubusercontent.com/u/18304793?v=4,,,
solarpy,"This package aims to provide a reliable solar radiation model, mainly based on the work of Duffie, J.A., and Beckman, W. A., 1974, ""Solar energy thermal processes"".",aqreed,https://github.com/aqreed/solarpy.git,github,"solar-energy,solar-cells,sun-position,beam-irradiance,photovoltaic,python,modeling,simulation,flight-simulation",Photovoltaics and Solar Energy,"2019/09/22, 20:12:22",26,6,7,false,Python,,,Python,,"2019/07/28, 15:53:41",1125,MIT,0,257,"2019/08/13, 12:22:22",6,0,1,0,1110,1,0,0.0,,,0,1,false,,false,false,"timcera/mettoolbox,kmiecikmichal/PV_ENERGY_PRODUCTION_FORECASTING,DCC-Lab/projetNeige,samurai-madrid/data-processing,samurai-madrid/reinforcement-learning,ebasanez/samur.ai",,,,,,,,,,
solariot,Leverage your IoT enabled Solar PV Inverter to stream your solar energy usage data to a real time dashboard.,meltaxa,https://github.com/meltaxa/solariot.git,github,"freeboard,iot,solar-energy,sungrow-inverter,dashboard,pvoutput,modbus-sungrow,dweet,influxdb,telemetry",Photovoltaics and Solar Energy,"2022/02/10, 20:06:56",129,0,39,true,Python,,,"Python,JavaScript,Dockerfile",https://solariot.live,"2017/09/15, 12:26:12",1807,MIT,26,144,"2022/02/15, 03:52:43",12,22,52,20,193,4,0.8,0.48888888888888893,,,0,10,true,github,false,false,,,,,,,,,,,
pvanalytics,"Quality control, filtering, feature labeling, and other tools for working with data from photovoltaic energy systems.",pvlib,https://github.com/pvlib/pvanalytics.git,github,,Photovoltaics and Solar Energy,"2022/08/18, 19:11:01",55,1,21,true,Python,pvlib,pvlib,Python,https://pvanalytics.readthedocs.io,"2020/02/18, 17:10:34",920,MIT,150,286,"2022/08/18, 19:11:14",19,90,132,44,8,3,4.9,0.2292993630573248,"2022/08/18, 19:14:03",v0.1.2,0,6,false,,true,false,sandialabs/pvOps,,https://github.com/pvlib,,,,,https://avatars.githubusercontent.com/u/11037261?v=4,,,
IonMonger,A free and fast perovskite solar cell simulator with coupled ion vacancy and charge carrier dynamics in one dimension.,PerovskiteSCModelling,https://github.com/PerovskiteSCModelling/IonMonger.git,github,"perovskite-solar-cells,halide-ion-migration",Photovoltaics and Solar Energy,"2022/08/17, 10:20:47",22,0,9,true,MATLAB,,PerovskiteSCModelling,"MATLAB,Python,TeX",https://sites.google.com/view/ionmonger/home,"2019/08/22, 10:21:56",1101,AGPL-3.0,12,65,"2022/07/26, 15:33:32",0,24,25,12,31,0,0.6,0.05882352941176472,"2022/08/02, 14:24:06",v2.0,0,2,false,,false,false,,,https://github.com/PerovskiteSCModelling,,,,,https://avatars.githubusercontent.com/u/45872822?v=4,,,
rayflare,"Provide a flexible, user-friendly Python environment to model complex optical stacks, with a focus on solar cells.",qpv-research-group,https://github.com/qpv-research-group/rayflare.git,github,"physics,optics,raytracing,ray-tracing,rigorous-coupled-wave,transfer-matrix-method,solar-cells,multiscale-simulation",Photovoltaics and Solar Energy,"2022/04/19, 01:18:56",12,0,8,true,Python,Quantum Photovoltaics Research Group,qpv-research-group,"Python,TeX",,"2019/06/12, 20:01:41",1171,CUSTOM,56,423,"2022/02/15, 06:19:48",11,29,40,15,193,2,0.0,0.0,"2021/09/24, 12:34:45",v1.0.1,0,1,false,,true,true,,,https://github.com/qpv-research-group,https://www.qpvgroup.org,"UNSW (Sydney, Australia) and Imperial College London (UK) until 2017",,,https://avatars.githubusercontent.com/u/48552948?v=4,,,
pv-terms,Contains nomenclature for PV-relevant terms that are used in modeling and data analysis for PV systems.,DuraMAT,https://github.com/DuraMAT/pv-terms.git,github,,Photovoltaics and Solar Energy,"2020/08/03, 18:19:48",10,0,1,false,Python,,DuraMAT,"Python,Batchfile,Makefile,HTML",,"2020/03/13, 13:05:13",897,BSD-3-Clause,0,158,"2020/07/23, 14:09:44",12,7,17,0,764,0,0.0,0.5769230769230769,,,0,4,false,,false,false,,,https://github.com/DuraMAT,,,,,https://avatars.githubusercontent.com/u/55461754?v=4,,,
StatisticalClearSky,Statistical estimation of a clear sky signal from PV system power data.,slacgismo,https://github.com/slacgismo/StatisticalClearSky.git,github,,Photovoltaics and Solar Energy,"2022/06/23, 21:50:25",22,2,2,true,Jupyter Notebook,SLAC GISMo,slacgismo,"Jupyter Notebook,Python,Shell",,"2018/01/15, 01:38:46",1685,BSD-2-Clause,63,530,"2022/06/23, 21:53:13",5,39,41,12,64,2,0.1,0.4156626506024096,"2022/06/23, 22:03:19",v0.4.6,0,6,false,,false,true,"slacgismo/solar-data-tools,slacgismo/solar-data-pipeline",,https://github.com/slacgismo,https://gismo.slac.stanford.edu/,"SLAC National Accelerator Laboratory, Menlo Park, CA 94025",,,https://avatars.githubusercontent.com/u/19895500?v=4,,,
Photovoltaic_Fault_Detector,Model-definition is a deep learning application for fault detection in photovoltaic plants.,RentadroneCL,https://github.com/RentadroneCL/Photovoltaic_Fault_Detector.git,github,"yolo3,detector-model,model-detection,detection-boxes,fault-detection,solar-energy,photovoltaic-panels,hacktoberfest,hacktoberfest2020",Photovoltaics and Solar Energy,"2022/08/25, 04:52:15",18,0,8,true,Jupyter Notebook,RENTADRONE,RentadroneCL,"Jupyter Notebook,HTML,Python",https://rentadrone.cl/developers/photovoltaic-fault-detector/,"2020/01/16, 13:50:45",953,GPL-3.0,3,139,"2020/12/18, 19:27:36",4,26,31,0,616,2,0.0,0.09708737864077666,,,2,4,false,,true,true,,,https://github.com/RentadroneCL,https://rentadrone.cl/developers,"Santiago, Chile",,,https://avatars.githubusercontent.com/u/32961692?v=4,,,
nasapower,"Aims to make it quick and easy to automate downloading NASA-POWER global meteorology, surface solar energy and climatology data in your R session as a tidy data frame tibble object for analysis and use in modeling or other purposes.",ropensci,https://github.com/ropensci/nasapower.git,github,"agroclimatology,weather,r,nasa-power,nasa,agroclimatology-data,weather-variables,weather-data,earth-science,rstats,data-access,r-package",Photovoltaics and Solar Energy,"2022/08/14, 07:54:39",82,0,19,true,R,rOpenSci,ropensci,"R,TeX",https://docs.ropensci.org/nasapower,"2017/11/02, 06:08:53",1759,CUSTOM,223,2002,"2022/06/30, 10:35:14",1,5,71,18,58,0,0.0,0.0021680216802167918,"2022/08/13, 06:40:24",v4.0.8,0,4,false,,true,true,,,https://github.com/ropensci,https://ropensci.org/,"Berkeley, CA",,,https://avatars.githubusercontent.com/u/1200269?v=4,,,
pvcompare,A model for comparing the benefits of different PV technologies in a specified local energy system in different energy supply scenarios.,greco-project,https://github.com/greco-project/pvcompare.git,github,,Photovoltaics and Solar Energy,"2021/07/28, 07:50:38",10,0,0,false,Python,GRECO project,greco-project,"Python,Fortran,Shell",,"2019/11/28, 09:16:52",1003,AGPL-3.0,0,2042,"2021/07/20, 14:27:30",32,168,302,0,402,4,1.8,0.5566625155666252,"2021/05/29, 15:29:06",v0.0.3,0,5,false,,false,true,,,https://github.com/greco-project,https://www.greco-project.eu/,,,,https://avatars.githubusercontent.com/u/50671643?v=4,,,
SolTrace,A software tool developed at NREL to model concentrating solar power (CSP) systems and analyze their optical performance.,NREL,https://github.com/NREL/SolTrace.git,github,,Photovoltaics and Solar Energy,"2022/07/14, 17:20:40",26,0,4,true,C++,National Renewable Energy Laboratory,NREL,"C++,HTML,TeX,Python,JavaScript,CSS,CMake,Inno Setup,Batchfile,Makefile",https://www.nrel.gov/csp/soltrace.html,"2017/06/29, 15:20:21",1884,CUSTOM,11,67,"2022/03/14, 22:03:13",19,15,22,5,165,3,0.1,0.13207547169811318,,,0,4,false,,false,true,,,https://github.com/NREL,http://www.nrel.gov,"Golden, CO",,,https://avatars.githubusercontent.com/u/1906800?v=4,,,
CarrierCapture.jl,A set of codes to compute carrier capture and recombination rates in semiconducting compounds like solar cells.,WMD-group,https://github.com/WMD-group/CarrierCapture.jl.git,github,"defects,semiconductors,electronic-structure,materials-design,solar-cells",Photovoltaics and Solar Energy,"2022/05/30, 07:42:55",34,0,16,true,Jupyter Notebook,Materials Design Group,WMD-group,"Jupyter Notebook,Julia,Python,TeX",https://wmd-group.github.io/CarrierCapture.jl/dev/,"2018/04/23, 12:10:13",1587,MIT,3,280,"2021/05/06, 23:51:49",0,9,18,1,477,0,0.1111111111111111,0.5833333333333333,"2022/08/10, 16:43:10",v0.4,0,9,false,,false,false,,,https://github.com/WMD-group,https://wmd-group.github.io,London,,,https://avatars.githubusercontent.com/u/1716969?v=4,,,
honeybee,"A Python library to create, run and visualize the results of daylight (RADIANCE) and energy analysis (EnergyPlus/OpenStudio).",ladybug-tools,https://github.com/ladybug-tools/honeybee.git,github,,Photovoltaics and Solar Energy,"2021/07/21, 11:22:06",87,0,1,true,Python,Ladybug Tools,ladybug-tools,"Python,Shell,Dockerfile",http://ladybug-tools.github.io/honeybee/docs,"2015/12/24, 23:43:38",2437,GPL-3.0,0,797,"2022/02/02, 08:08:41",36,282,453,3,206,0,0.0,0.43149606299212595,"2020/08/13, 22:16:10",v1.0.1,0,8,false,,true,true,,,https://github.com/ladybug-tools,ladybug.tools,Worldwide,,,https://avatars.githubusercontent.com/u/14942270?v=4,,,
Open Solar Project,ESP32 Smart Solar Charger.,opensolarproject,https://github.com/opensolarproject/OSPController.git,github,,Photovoltaics and Solar Energy,"2021/05/20, 08:29:36",176,0,47,false,C++,Open Solar Project,opensolarproject,"C++,Python",https://github.com/opensolarproject/OSPController/wiki,"2019/08/09, 20:33:23",1113,GPL-3.0,0,89,"2021/06/23, 13:14:04",13,2,15,0,429,2,0.0,0.011363636363636354,"2020/06/26, 19:38:24",v2.0,0,2,false,,false,false,,,https://github.com/opensolarproject,,,,,https://avatars.githubusercontent.com/u/53953954?v=4,,,
MPPT-Solar-Charger,Supporting documentation and software for the MPPT Solar Charger.,danjulio,https://github.com/danjulio/MPPT-Solar-Charger.git,github,,Photovoltaics and Solar Energy,"2022/07/20, 02:00:59",83,0,20,true,C,,,"C,C++,Assembly",,"2018/04/30, 04:48:29",1580,GPL-3.0,3,49,"2021/01/10, 22:43:46",2,0,2,0,593,0,0,0.0,,,0,1,false,,false,false,,,,,,,,,,,
Tonatiuh,A Monte Carlo ray tracer for the optical simulation of solar concentrating systems.,iat-cener,https://github.com/iat-cener/tonatiuh.git,github,"solar-concentrating-systems,simulation,solar,energy",Photovoltaics and Solar Energy,"2022/02/23, 09:35:27",46,0,8,true,C++,National Renewable Energy Centre - CENER,iat-cener,"C++,QMake,C,Batchfile",http://iat-cener.github.io/tonatiuh/,"2015/05/08, 10:51:30",2668,GPL-3.0,1,1168,"2020/12/18, 07:26:19",47,1,69,1,617,0,0.0,0.07579185520361986,"2017/09/15, 07:38:25",v2.2.4,0,5,false,,false,false,,,https://github.com/iat-cener,https://www.cener.com,"Sarriguren, Spain",,,https://avatars.githubusercontent.com/u/12331888?v=4,,,
PV4GER,Aims at democratizing and accelerating the access to photovoltaic systems data in Germany and beyond.,kdmayer,https://github.com/kdmayer/3D-PV-Locator.git,github,"neurips-2020,solar,renewable-energy,pv-systems,deepsolar,computer-vision,inception-v3,deeplabv3,network-planning,solar-panels,climate-change,ai,deep-learning,remote-sensing,satellite-imagery",Photovoltaics and Solar Energy,"2022/07/22, 01:13:04",34,0,21,true,Python,,,Python,,"2021/01/20, 12:47:54",584,MIT,9,107,"2021/05/24, 16:03:30",0,3,4,0,459,0,0.0,0.0,,,0,1,false,,false,false,,,,,,,,,,,
PV Free,A public API for PV modeling parameters.,BreakingBytes,https://github.com/BreakingBytes/pvfree.git,github,,Photovoltaics and Solar Energy,"2021/12/14, 00:49:44",15,0,0,true,Python,Breaking Bytes,BreakingBytes,"Python,HTML",https://pvfree.herokuapp.com/,"2015/02/28, 08:09:30",2737,BSD-2-Clause,2,238,"2021/12/14, 00:49:53",5,21,31,2,256,2,0.0,0.03349282296650713,,,0,3,false,,false,false,,,https://github.com/BreakingBytes,http://breaking-bytes.mikofski.io/,"Oakland, CA",,,https://avatars.githubusercontent.com/u/1437576?v=4,,,
